Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	_h3_k27m-mutant	1/3	0.24385752789325624	0.32659490342846814	6.1459781529294935	8.673026912302895	H3C2
gs_ind_0	_myb-_or_mybl1-altered	1/2	0.17001243512223183	0.28335405853705303	10.243958953988745	18.15110386156026	MYB
gs_ind_0	acral_lentiginous_melanoma	1/2	0.17001243512223183	0.28335405853705303	10.243958953988745	18.15110386156026	TERT
gs_ind_0	acute_lymphoblastic_leukemia	1/4	0.31113648651728704	0.39551248286095814	4.389700666761243	5.1250791239556515	CDKN2A
gs_ind_0	angiocentric_glioma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	MYB
gs_ind_0	b-cell_lymphoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	EZH2
gs_ind_0	barrett's_adenocarcinoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	EGFR
gs_ind_0	basal_cell_carcinoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	SMO
gs_ind_0	biliary_tract_cancer	1/3	0.24385752789325624	0.32659490342846814	6.1459781529294935	8.673026912302895	CDKN2A
gs_ind_0	bladder_urothelial_carcinoma	1/4	0.31113648651728704	0.39551248286095814	4.389700666761243	5.1250791239556515	CDKN2A
gs_ind_0	brain_glioblastoma_multiforme	2/3	0.022322249580182942	0.23301514260806472	17.08457546649001	64.958483517742	H3C2;EGFR
gs_ind_0	brain_glioma	2/4	0.04202065202116403	0.23301514260806472	10.250082808877112	32.48860165482839	TERT;EGFR
gs_ind_0	breast_cancer	5/48	0.42619451158144644	0.49416710020543625	1.2951272455375367	1.1045614934289354	MKI67;TOP2A;BRCA1;CCNE1;FOXP3
gs_ind_0	bronchiolo-alveolar_adenocarcinoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	EGFR
gs_ind_0	cancer	8/48	0.059512281123140075	0.23301514260806472	2.154532428448846	6.079169627783832	EZH2;SMO;UGT1A1;BRCA1;EGFR;SLCO1B1;CHEK2;CBLC
gs_ind_0	castration-resistant_prostate_carcinoma	5/13	0.003876239257180958	0.2296802165015336	6.643037035590871	36.8880529878929	BRIP1;BRCA1;RAD54L;CHEK1;CHEK2
gs_ind_0	cervical_adenocarcinoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	AURKA
gs_ind_0	cervical_squamous_cell_carcinoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	EGFR
gs_ind_0	childhood_low-grade_glioma	3/8	0.027978189430206912	0.23301514260806472	6.52583843071082	23.33855189368553	TERT;MYB;CDKN2A
gs_ind_0	cholangiocarcinoma	1/6	0.4282781535113781	0.49416710020543625	2.793084770244651	2.368486735552417	CDKN2A
gs_ind_0	chordoma	1/1	0.08896084780688843	0.23301514260806472	30.733862959285005	74.36239221762251	EGFR
gs_ind_0	colon_adenocarcinoma	1/3	0.24385752789325624	0.32659490342846814	6.1459781529294935	8.673026912302895	EGFR
gs_ind_0	colorectal_cancer	5/49	0.444198479717447	0.504770999678917	1.26594122100113	1.0272907799931996	THBS2;EZH2;DKK1;EGFR;CDX2
gs_ind_0	dermatofibrosarcoma_protuberans	1/2	0.17001243512223183	0.28335405853705303	10.243958953988745	18.15110386156026	CDKN2A
gs_ind_0	diffuse_astrocytoma	1/2	0.17001243512223183	0.28335405853705303	10.243958953988745	18.15110386156026	MYB
gs_ind_0	diffuse_large_b-cell_lymphoma	1/5	0.37243280410001933	0.44337238583335636	3.4139909522233256	3.3719942515945016	EZH2
