Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	adenosquamous_lung_carcinoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	FGFR1
gs_ind_0	bladder_carcinoma	1/3	0.17716319500955693	0.21653279390056956	8.985276073619632	15.550673226121376	FGFR1
gs_ind_0	breast_cancer	2/7	0.06673749058303975	0.11294036867899035	6.874647092038396	18.609589975279178	RET;FGFR1
gs_ind_0	cancer	3/12	0.03489670995225267	0.11294036867899035	5.623634558093347	18.86933377483555	RET;ALK;FGFR1
gs_ind_0	childhood_low-grade_glioma	1/4	0.2290253149244042	0.23993128230175678	6.412795793163891	9.45196552097322	FGFR1
gs_ind_0	colorectal_cancer	1/10	0.4788948282650765	0.4788948282650765	2.3509848240232483	1.7309696371759993	FGFR1
gs_ind_0	estrogen-receptor_positive_breast_cancer	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	FGFR1
gs_ind_0	ewing_sarcoma_of_bone	1/3	0.17716319500955693	0.21653279390056956	8.985276073619632	15.550673226121376	FGFR1
gs_ind_0	gastric_adenocarcinoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	FGFR1
gs_ind_0	head_and_neck_squamous_cell_carcinoma	1/4	0.2290253149244042	0.23993128230175678	6.412795793163891	9.45196552097322	FGFR1
gs_ind_0	inflammatory_myofibroblastic_tumor	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	ALK
gs_ind_0	lung_adenocarcinoma	2/4	0.02157683526501508	0.11294036867899035	15.161490683229813	58.16152477712581	RET;ALK
gs_ind_0	lung_cancer	1/2	0.12185777041183865	0.16755443431627814	14.987730061349692	31.547683956736037	FGFR1
gs_ind_0	lung_non-small_cell_carcinoma	2/7	0.06673749058303975	0.11294036867899035	6.874647092038396	18.609589975279178	ALK;FGFR1
gs_ind_0	lung_squamous_cell_carcinoma	1/2	0.12185777041183865	0.16755443431627814	14.987730061349692	31.547683956736037	FGFR1
gs_ind_0	medullary_thyroid_carcinoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	RET
gs_ind_0	mucosal_melanoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	ALK
gs_ind_0	neuroblastoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	ALK
gs_ind_0	papillary_adenocarcinoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	RET
gs_ind_0	pilocytic_astrocytoma	1/1	0.06288343558282208	0.11294036867899035	45.0	124.49126228500553	FGFR1
gs_ind_0	sarcoma	1/2	0.12185777041183865	0.16755443431627814	14.987730061349692	31.547683956736037	FGFR1
gs_ind_0	skin_melanoma	1/4	0.2290253149244042	0.23993128230175678	6.412795793163891	9.45196552097322	ALK
