cg00000292	0.846650260446813
cg00002426	0.0832990849392363
cg00003994	0.0244349481387449
cg00005847	0.613459153639876
cg00006414	0.033553414079797
cg00007981	0.0178201596615484
cg00008493	0.972939240011236
cg00008713	0.0196753350006799
cg00009407	0.0143066693603818
cg00010193	NA
cg00011459	0.963911699899726
cg00012199	0.014515335494098
cg00012386	0.0136631722548007
cg00012792	0.0179456650821555
cg00013618	0.356077566029929
cg00014085	0.0193548227558883
cg00014837	0.910240434016263
cg00015770	0.541392339240511
cg00016968	0.389881002721012
cg00019495	0.0474736315742881
cg00020533	0.875498175322084
cg00021527	0.0140638979373503
cg00022606	NA
cg00022866	0.785675581135727
cg00024396	0.0240282366715884
cg00024812	0.0217033656817266
cg00025138	0.0201212605201676
cg00025991	0.581736671824486
cg00027083	0.304796019302893
cg00027674	0.0378175181476826
cg00029826	0.0706054177128912
cg00029931	0.0186932904566691
cg00030047	0.814196703264136
cg00031162	0.15118665757746
cg00032227	0.0101592415873496
cg00032666	0.744248610497149
cg00033516	0.0254735132949767
cg00033773	0.812533710933995
cg00034039	0.0545567392821959
cg00035347	0.131641467892003
cg00035623	0.236295504445544
cg00037763	0.551701313382781
cg00037940	0.834206178232101
cg00040861	0.0191751867793543
cg00040873	0.127629169626626
cg00041575	0.494358071599137
cg00042156	NA
cg00043004	0.0225889679438488
cg00043080	0.922977265245582
cg00044245	0.031683995904958
cg00044729	0.533379605093543
cg00047050	0.0325458084392263
cg00047469	0.021664026711108
cg00049986	0.19145936588825
cg00050312	NA
cg00051623	NA
cg00051979	0.0355957738524942
cg00053292	0.0269453649263998
cg00053647	NA
cg00054706	0.0187302796459029
cg00055233	NA
cg00056767	0.0165958841701951
cg00057593	0.15609676722243
cg00058938	0.398604112363667
cg00059225	0.277007648328793
cg00059424	0.0195269148901445
cg00059740	0.0143482723276338
cg00059930	0.846656800616287
cg00060762	0.0178377024290645
cg00060882	NA
cg00061059	0.0345373644882415
cg00061629	0.0550747232215047
cg00062776	0.982468915448714
cg00063144	0.81778507250655
cg00065385	0.937264052063743
cg00065408	0.0211762143704888
cg00066153	0.924828645620142
cg00066816	0.0871684486959614
cg00067471	0.0486271074561081
cg00069261	0.026209970071575
cg00071250	0.71584089547209
cg00071998	0.0180604259604227
cg00072216	0.0181161626268906
cg00073650	NA
cg00075967	0.244209185055442
cg00076645	0.0347205873113242
cg00077457	0.850846783342441
cg00077877	0.625407272199465
cg00078194	NA
cg00078867	0.729574323195911
cg00079056	0.954798339063987
cg00079563	0.0417803493385887
cg00080012	0.0134649060827786
cg00081935	0.0202964754925338
cg00081975	0.0235891227314591
cg00083720	0.0162830530337059
cg00083937	0.661411702149
cg00084687	0.0128910391534938
cg00089071	0.0166577975628877
cg00090147	0.309959563873624
cg00091693	0.224416441141741
cg00093177	0.822280185351515
cg00094319	NA
cg00094851	0.122691165394194
cg00095526	0.611474657461343
cg00095674	0.0504676375766876
cg00096922	0.101450769116195
cg00097536	0.0180897254683222
cg00098162	0.859251764384456
cg00098239	0.0120256508923462
cg00099550	0.0231121968312626
cg00101227	0.733043362750882
cg00103783	0.0102917819164769
cg00105253	0.0354441461358221
cg00105470	0.0157460130877762
cg00107187	0.408047853527305
cg00107488	0.178193992775098
cg00107632	0.0137868621777967
cg00108454	0.197796905560087
cg00109274	0.0227352141557818
cg00112517	0.0415201392948255
cg00113020	0.907155900401404
cg00113951	0.0898176128659906
cg00115714	NA
cg00116234	0.026433902379928
cg00116838	0.0622767278959143
cg00117172	0.0909698175000056
cg00119079	0.0250297693716811
cg00121158	0.0165168380789585
cg00121640	0.0396687055265436
cg00121904	0.0492701882216783
cg00123035	0.0399353694013324
cg00126034	0.0292760291411496
cg00126657	NA
cg00126698	0.845774754285674
cg00128197	0.0206121699183131
cg00128560	0.954622990490882
cg00128654	0.0191774369079107
cg00128766	NA
cg00128877	0.0751226213462197
cg00129774	0.0149900836360355
cg00131121	NA
cg00131557	0.927864775203107
cg00132141	0.0797321911007142
cg00133909	0.0293959857775495
cg00134539	0.950480960435888
cg00134787	0.198755240715858
cg00135056	0.0722702035589108
cg00135393	0.153312422748697
cg00136105	0.0254748849274041
cg00136405	0.089971599351727
cg00136477	0.476621105627867
cg00136736	0.0321495385474184
cg00138126	0.632257635472095
cg00141162	0.671917668692976
cg00141550	0.882822651573134
cg00141845	0.116377731063124
cg00143376	0.458778418355583
cg00143998	NA
cg00145118	NA
cg00145348	0.0403113643858804
cg00146096	0.0142440587295573
cg00149659	0.0227568187039273
cg00149976	0.016332612099549
cg00151234	0.0436952193141494
cg00151607	0.00936806964828541
cg00152644	NA
cg00155167	0.0216309728896682
cg00155485	0.0367862030759361
cg00155609	0.0205946518249249
cg00156216	0.0203757948602839
cg00156744	0.0138880185838641
cg00158308	0.0291608653705121
cg00160914	0.0724236129823593
cg00162401	0.0188603881911802
cg00162643	0.0250258482350932
cg00164041	NA
cg00164898	0.0195268484218989
