Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	acral_lentiginous_melanoma-prognostic	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	TERT
gs_ind_0	acute_lymphoblastic_leukemia-prognostic	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	CDKN2A
gs_ind_0	biliary_tract_cancer-predictive	1/3	0.04343502044340574	0.06515253066510862	40.36524590163934	126.60515946481515	CDKN2A
gs_ind_0	bladder_urothelial_carcinoma-predictive	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CDKN2A
gs_ind_0	brain_glioma-diagnostic	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	TERT
gs_ind_0	brain_glioma-predisposing	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	TERT
gs_ind_0	breast_cancer-predictive	3/29	0.00858820580904732	0.03629729210677934	8.982448442299255	42.73278973683361	FOXP3;TOP2A;CCNE1
gs_ind_0	breast_cancer-prognostic	1/12	0.16280948312657753	0.1709499572829064	8.767355666429081	15.914281112753583	CCNE1
gs_ind_0	cervical_adenocarcinoma-predictive	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	AURKA
gs_ind_0	childhood_low-grade_glioma-prognostic	2/5	0.002083042832629842	0.03629729210677934	48.366336633663366	298.6101616941182	TERT;CDKN2A
gs_ind_0	cholangiocarcinoma-predictive	1/4	0.05749269423767707	0.0804897719327479	28.82950819672131	82.33988328824951	CDKN2A
gs_ind_0	dermatofibrosarcoma_protuberans-predictive	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	CDKN2A
gs_ind_0	esophagus_adenocarcinoma-predictive	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	AURKA
gs_ind_0	esophagus_squamous_cell_carcinoma-predictive	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	AURKA
gs_ind_0	esophagus_squamous_cell_carcinoma-prognostic	1/5	0.07134510708893887	0.0908028635677404	22.420765027322403	59.19589828031899	CDKN2A
gs_ind_0	estrogen-receptor_positive_breast_cancer-predictive	1/5	0.07134510708893887	0.0908028635677404	22.420765027322403	59.19589828031899	CCNE1
gs_ind_0	ewing_sarcoma-predictive	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CDKN2A
gs_ind_0	gastric_adenosquamous_carcinoma-prognostic	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CCNE1
gs_ind_0	glioblastoma-prognostic	1/6	0.0849952366513745	0.10199428398164939	18.3424739195231	45.217134171422416	TERT
gs_ind_0	head_and_neck_squamous_cell_carcinoma-predictive	1/15	0.19921420389970407	0.19921420389970407	6.951384963256077	11.215188154594482	CDKN2A
gs_ind_0	head_and_neck_squamous_cell_carcinoma-prognostic	1/6	0.0849952366513745	0.10199428398164939	18.3424739195231	45.217134171422416	CDKN2A
gs_ind_0	her2-receptor_negative_breast_cancer-predictive	1/3	0.04343502044340574	0.06515253066510862	40.36524590163934	126.60515946481515	CDKN2A
gs_ind_0	inflammatory_breast_carcinoma-predictive	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	MMP9
gs_ind_0	lung_adenocarcinoma-predictive	1/14	0.18725751152112044	0.19182476789968436	7.467030965391621	12.50929701593363	ROS1
gs_ind_0	lung_non-small_cell_carcinoma-predictive	3/38	0.01801677356888396	0.04203913832739591	6.699312151981657	26.907466294821624	AURKA;CDKN2A;ROS1
gs_ind_0	lung_non-small_cell_carcinoma-prognostic	1/11	0.1503128832161743	0.16187541269434155	9.60327868852459	18.19856141820263	CDKN2A
gs_ind_0	melanoma-predisposing	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CDKN2A
gs_ind_0	oropharynx_cancer-predictive	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CDKN2A
gs_ind_0	oropharynx_cancer-prognostic	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CDKN2A
gs_ind_0	ovarian_cancer-predictive	2/15	0.019863818220951308	0.04390949290947131	12.52719716416086	49.09227402812946	CDKN2A;CCNE1
gs_ind_0	ovarian_carcinoma-prognostic	2/2	0.00021445766693628797	0.009007222011324095	338.66336633663366	2860.824309848117	AURKA;CCNE1
gs_ind_0	ovarian_serous_carcinoma-predictive	1/4	0.05749269423767707	0.0804897719327479	28.82950819672131	82.33988328824951	AURKA
gs_ind_0	ovarian_serous_cystadenocarcinoma-predictive	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	CCNE1
gs_ind_0	pancreatic_cancer-predictive	1/7	0.09844601766524262	0.11174953356595109	15.519041614123582	35.97697050155311	CDKN2A
gs_ind_0	pancreatic_ductal_adenocarcinoma-predictive	1/5	0.07134510708893887	0.0908028635677404	22.420765027322403	59.19589828031899	CIP2A
gs_ind_0	pancreatic_ductal_adenocarcinoma-prognostic	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	CIP2A
gs_ind_0	papillary_thyroid_carcinoma-prognostic	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	TERT
gs_ind_0	renal_cell_carcinoma-predictive	1/7	0.09844601766524262	0.11174953356595109	15.519041614123582	35.97697050155311	CDKN2A
gs_ind_0	skin_melanoma-predictive	1/11	0.1503128832161743	0.16187541269434155	9.60327868852459	18.19856141820263	CDKN2A
gs_ind_0	skin_melanoma-prognostic	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	TERT
gs_ind_0	thyroid_cancer-diagnostic	1/2	0.029169064514742226	0.047119258062275904	67.28196721311475	237.81797434552067	TERT
gs_ind_0	thyroid_cancer-prognostic	1/1	0.014691761090839256	0.03629729210677934	201.8655737704918	851.9672776353146	TERT
