Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	acute_lymphoblastic_leukemia	1/4	0.07478842510201567	0.14459095519723028	21.880087407812074	56.73708291166892	RUNX1
gs_ind_0	acute_myeloid_leukemia	2/14	0.028825498595697194	0.14459095519723028	10.242994241842611	36.326726999635504	WT1;RUNX1
gs_ind_0	breast_cancer	2/42	0.19336070078217943	0.23364418011180016	3.1547830620127484	5.183932960370302	MKI67;BRCA2
gs_ind_0	cancer	2/42	0.19336070078217943	0.23364418011180016	3.1547830620127484	5.183932960370302	MET;BRCA2
gs_ind_0	castration-resistant_prostate_carcinoma	1/12	0.20805848781434585	0.2413478458646412	6.655166680522072	10.448186073157693	BRCA2
gs_ind_0	colorectal_cancer	3/42	0.04665186853381335	0.14459095519723028	4.5463037486890565	13.93461329008597	HSPH1;MET;DKK1
gs_ind_0	epithelial_ovarian_cancer	1/5	0.09259794920922833	0.15959561115098686	17.01657106437221	40.490731487378056	BRCA2
gs_ind_0	estrogen-receptor_positive_breast_cancer	1/6	0.11006593872481854	0.15959561115098686	13.921606118546846	30.720469228335368	MMP1
gs_ind_0	gastric_adenocarcinoma	2/14	0.028825498595697194	0.14459095519723028	10.242994241842611	36.326726999635504	HSPH1;MET
gs_ind_0	glioblastoma	2/17	0.04148817238879941	0.14459095519723028	8.25862175716674	26.281799306278902	MET;BRCA2
gs_ind_0	head_and_neck_cancer	1/4	0.07478842510201567	0.14459095519723028	21.880087407812074	56.73708291166892	MET
gs_ind_0	hepatocellular_carcinoma	1/6	0.11006593872481854	0.15959561115098686	13.921606118546846	30.720469228335368	FGF19
gs_ind_0	her2-receptor_negative_breast_cancer	1/4	0.07478842510201567	0.14459095519723028	21.880087407812074	56.73708291166892	BRCA2
gs_ind_0	histiocytic_and_dendritic_cell_cancer	1/1	0.019243481454278368	0.14459095519723028	153.19502868068832	605.2096608772542	MET
gs_ind_0	lung_adenocarcinoma	1/21	0.33525710786869695	0.3472305760068647	3.7308678822925896	4.077307153171503	MET
gs_ind_0	lung_non-small_cell_carcinoma	1/46	0.5915244096952591	0.5915244096952591	1.6777887504464943	0.880926890937516	MET
gs_ind_0	lung_small_cell_carcinoma	1/6	0.11006593872481854	0.15959561115098686	13.921606118546846	30.720469228335368	MYC
gs_ind_0	lung_squamous_cell_carcinoma	1/4	0.07478842510201567	0.14459095519723028	21.880087407812074	56.73708291166892	MET
gs_ind_0	multiple_myeloma	1/6	0.11006593872481854	0.15959561115098686	13.921606118546846	30.720469228335368	MYC
gs_ind_0	ovarian_cancer	2/18	0.04609405430785258	0.14459095519723028	7.757517594369801	23.870434834962918	ASNS;BRCA2
gs_ind_0	ovarian_carcinoma	1/3	0.05663071479315634	0.14459095519723028	30.634416826003825	87.95765329002754	BRCA2
gs_ind_0	pancreatic_adenocarcinoma	1/8	0.14400328986995337	0.19886168601088797	10.207648183556405	19.781596721398802	BRCA2
gs_ind_0	pancreatic_cancer	1/13	0.22331164345594262	0.24907837154701293	6.122294455066922	9.178464127633507	BRCA2
gs_ind_0	papillary_renal_cell_carcinoma	1/1	0.019243481454278368	0.14459095519723028	153.19502868068832	605.2096608772542	MET
gs_ind_0	prostate_cancer	2/14	0.028825498595697194	0.14459095519723028	10.242994241842611	36.326726999635504	MKI67;BRCA2
gs_ind_0	skin_melanoma	1/16	0.26733728606122653	0.28714004799168774	4.936224017763523	6.5120847776245165	MET
gs_ind_0	stomach_carcinoma	1/9	0.1604853313231814	0.21154884583510278	9.006073557530087	16.477086501709383	MET
gs_ind_0	triple-receptor_negative_breast_cancer	1/3	0.05663071479315634	0.14459095519723028	30.634416826003825	87.95765329002754	BRCA2
gs_ind_0	uveal_melanoma	1/4	0.07478842510201567	0.14459095519723028	21.880087407812074	56.73708291166892	MET
