Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	acute_myeloid_leukemia-AS602868	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-AS602868-Tyrphostin AG 1296	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Cytarabine	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Cytarabine-Sunitinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Daunorubicin	1/3	0.14716039879172865	0.14893341564464105	11.022047244094487	21.120801164835438	FLT3
gs_ind_0	acute_myeloid_leukemia-FLT3/ABL/Aurora Kinase Inhibitor KW-2449	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Gilteritinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Lestaurtinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Midostaurin	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Ponatinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Quizartinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Quizartinib-Ponatinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Quizartinib-Sorafenib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-SU5614	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Selumetinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Sorafenib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Sunitinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Sunitinib-Daunorubicin	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Tandutinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_myeloid_leukemia-Tretinoin	1/2	0.10067985714596252	0.10842446154180578	18.372328458942633	42.17936672038297	FLT3
gs_ind_0	acute_myeloid_leukemia-Tyrphostin AG 1296	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_promyelocytic_leukemia-Anthracycline Antineoplastic Antibiotic	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	acute_promyelocytic_leukemia-Anthracycline Antineoplastic Antibiotic-Tretinoin	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	angiosarcoma-Sunitinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	KDR
gs_ind_0	angiosarcoma-Sunitinib-Sorafenib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	KDR
gs_ind_0	angiosarcoma-Vatalanib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	PTPRB
gs_ind_0	angiosarcoma-Vatalanib-Sunitinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	PTPRB
gs_ind_0	b-cell_adult_acute_lymphocytic_leukemia-Sunitinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	breast_cancer-Lapatinib	1/2	0.10067985714596252	0.10842446154180578	18.372328458942633	42.17936672038297	ERBB4
gs_ind_0	breast_cancer-Tamoxifen	1/3	0.14716039879172865	0.14893341564464105	11.022047244094487	21.120801164835438	AGR2
gs_ind_0	breast_cancer-Trastuzumab	1/5	0.23305329699610708	0.23305329699610708	6.121859767529059	8.916415956992608	ERBB4
gs_ind_0	cancer-Entrectinib	1/2	0.10067985714596252	0.10842446154180578	18.372328458942633	42.17936672038297	NTRK1
gs_ind_0	cancer-FLT3 Tyrosine Kinase Inhibitor TTT-3002	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-FLT3 Tyrosine Kinase Inhibitor TTT-3002-Midostaurin	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-FLT3 Tyrosine Kinase Inhibitor TTT-3002-Midostaurin-Lestaurtinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-FLT3 Tyrosine Kinase Inhibitor TTT-3002-Midostaurin-Lestaurtinib-Crenolanib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-Gilteritinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-Lestaurtinib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-Lestaurtinib-FLT3 Tyrosine Kinase Inhibitor TTT-3002	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
gs_ind_0	cancer-Lestaurtinib-FLT3 Tyrosine Kinase Inhibitor TTT-3002-Crenolanib	1/1	0.05167208546214584	0.059458290120825354	55.12373453318335	163.32267202189453	FLT3
