Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	_bcr-abl1_negative	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	CSF3R
gs_ind_0	_myb-_or_mybl1-altered	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	MYBL1
gs_ind_0	acral_lentiginous_melanoma	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	TERT
gs_ind_0	acute_lymphoblastic_leukemia	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	CDKN2A
gs_ind_0	atypical_chronic_myeloid_leukemia	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	CSF3R
gs_ind_0	biliary_tract_cancer	1/3	0.11608570539278115	0.1824203941886561	14.309090909090909	30.81357585633044	CDKN2A
gs_ind_0	bladder_urothelial_carcinoma	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	CDKN2A
gs_ind_0	brain_glioma	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	TERT
gs_ind_0	breast_cancer	4/30	0.031046089102356636	0.13637500446604023	4.073247095657906	14.143464337033047	ABCC3;MKI67;TIMP1;TOP2A
gs_ind_0	cancer	2/33	0.3862152701864755	0.4182405620190751	1.8915535341005674	1.7995490704316397	ALK;MET
gs_ind_0	cervical_cancer	1/3	0.11608570539278115	0.1824203941886561	14.309090909090909	30.81357585633044	SPHK1
gs_ind_0	childhood_low-grade_glioma	2/4	0.009202817637395494	0.13637500446604023	23.917510853835022	112.13116447052839	TERT;CDKN2A
gs_ind_0	cholangiocarcinoma	1/4	0.1517133346445763	0.2022844461927684	10.219542362399505	19.27162970385619	CDKN2A
gs_ind_0	chronic_neutrophilic_leukemia	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	CSF3R
gs_ind_0	colorectal_cancer	2/33	0.3862152701864755	0.4182405620190751	1.8915535341005674	1.7995490704316397	MET;THBS2
gs_ind_0	dermatofibrosarcoma_protuberans	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	CDKN2A
gs_ind_0	diffuse_astrocytoma	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	MYBL1
gs_ind_0	esophagus_squamous_cell_carcinoma	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	CDKN2A
gs_ind_0	ewing_sarcoma	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	CDKN2A
gs_ind_0	gastric_adenocarcinoma	1/9	0.30948477371743854	0.3680359471234404	4.20550038197097	4.932405917828045	MET
gs_ind_0	glioblastoma	2/10	0.058818837220816655	0.15106582318771053	7.029454328764791	19.91650454826839	TERT;MET
gs_ind_0	head_and_neck_cancer	1/3	0.11608570539278115	0.1824203941886561	14.309090909090909	30.81357585633044	MET
gs_ind_0	head_and_neck_squamous_cell_carcinoma	1/14	0.4379812025769774	0.4481668119392327	2.6463043129709796	2.184734025287742	CDKN2A
gs_ind_0	her2-receptor_negative_breast_cancer	1/4	0.1517133346445763	0.2022844461927684	10.219542362399505	19.27162970385619	CDKN2A
gs_ind_0	her2-receptor_positive_breast_cancer	1/6	0.21872981973127673	0.2673364463382271	6.5017709563164106	9.882158777671718	BIRC5
gs_ind_0	histiocytic_and_dendritic_cell_cancer	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	MET
gs_ind_0	inflammatory_myofibroblastic_tumor	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	ALK
gs_ind_0	lung_adenocarcinoma	2/17	0.1481450452170307	0.2022844461927684	3.851594229961253	7.354863565336708	ALK;MET
gs_ind_0	lung_non-small_cell_carcinoma	4/37	0.06020938720723215	0.15106582318771053	3.219383432184058	9.046232446022618	ALK;BIRC5;MET;CDKN2A
gs_ind_0	lung_squamous_cell_carcinoma	1/3	0.11608570539278115	0.1824203941886561	14.309090909090909	30.81357585633044	MET
gs_ind_0	melanoma	1/18	0.5233773494174778	0.5233773494174778	2.0404452690166974	1.321091524549474	CDKN2A
gs_ind_0	mucosal_melanoma	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	ALK
gs_ind_0	neuroblastoma	1/5	0.18590890537858326	0.24058799519581364	7.947570947570948	13.371776049055528	ALK
gs_ind_0	oropharynx_cancer	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	CDKN2A
gs_ind_0	ovarian_cancer	1/14	0.4379812025769774	0.4481668119392327	2.6463043129709796	2.184734025287742	CDKN2A
gs_ind_0	pancreatic_cancer	1/12	0.3897241600632291	0.4182405620190751	3.1072840203274987	2.9280436725905568	CDKN2A
gs_ind_0	papillary_renal_cell_carcinoma	1/1	0.04029261495587552	0.13637500446604023	71.56277056277057	229.83006924373018	MET
gs_ind_0	papillary_thyroid_carcinoma	1/2	0.07896622575721232	0.15106582318771053	23.851370851370852	60.55231093215533	TERT
gs_ind_0	prostate_cancer	2/13	0.09423711384268096	0.1727680420449151	5.193796010822375	12.267440705260606	HOXB13;MKI67
gs_ind_0	renal_cell_carcinoma	1/11	0.3640680277082424	0.4182405620190751	3.4036281179138324	3.439075337386627	CDKN2A
gs_ind_0	skin_melanoma	4/14	0.0018803828982461395	0.08273684752283013	10.300062383031815	64.64607402542714	ALK;TERT;MET;CDKN2A
gs_ind_0	stomach_carcinoma	1/6	0.21872981973127673	0.2673364463382271	6.5017709563164106	9.882158777671718	MET
gs_ind_0	thyroid_cancer	1/4	0.1517133346445763	0.2022844461927684	10.219542362399505	19.27162970385619	TERT
gs_ind_0	uveal_melanoma	1/4	0.1517133346445763	0.2022844461927684	10.219542362399505	19.27162970385619	MET
