Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
gs_ind_0	adenosquamous_lung_carcinoma	1/1	0.050538277511961716	0.43799840510366816	56.39609236234458	168.34370383027976	FGFR1
gs_ind_0	adult_t-cell_leukemia/lymphoma	1/1	0.050538277511961716	0.43799840510366816	56.39609236234458	168.34370383027976	PRKCB
gs_ind_0	bladder_carcinoma	1/8	0.3396396900627535	0.48493788001995086	3.758081705150977	4.0582395345967415	FGFR1
gs_ind_0	breast_cancer	2/48	0.7054790593029379	0.7336982216750554	1.0089488880815343	0.35200026207322366	FGFR1;PGR
gs_ind_0	cancer	4/49	0.23422085049136257	0.4555449695920964	1.86055121349239	2.700572975285747	DDR2;NTRK3;FGFR1;PRKAA2
gs_ind_0	childhood_low-grade_glioma	1/8	0.3396396900627535	0.48493788001995086	3.758081705150977	4.0582395345967415	FGFR1
gs_ind_0	colon_adenocarcinoma	1/3	0.14408973603436898	0.4555449695920964	11.277797513321492	21.848691475016093	FOS
gs_ind_0	colorectal_cancer	3/51	0.47987809548732424	0.5941347848890681	1.355715990088409	0.9953980987361624	AREG;FGFR1;DKK1
gs_ind_0	estrogen-receptor_positive_breast_cancer	1/9	0.3730291384768853	0.48493788001995086	3.315745481140947	3.269652451553377	FGFR1
gs_ind_0	ewing_sarcoma_of_bone	1/4	0.1873537291581925	0.4555449695920964	8.0550621669627	13.490270534635334	FGFR1
gs_ind_0	gastric_adenocarcinoma	1/14	0.5163195125757006	0.6101957875894644	2.0870337477797514	1.3795908637463696	FGFR1
gs_ind_0	gastrointestinal_stromal_tumor	1/4	0.1873537291581925	0.4555449695920964	8.0550621669627	13.490270534635334	NTRK3
gs_ind_0	glioblastoma	1/17	0.5860683102638717	0.6625120029069854	1.7072501211044728	0.9122160507510358	HGF
gs_ind_0	head_and_neck_squamous_cell_carcinoma	2/21	0.28729612030050894	0.48493788001995086	2.4100588208472025	3.0059261430050452	AREG;FGFR1
gs_ind_0	lung_adenocarcinoma	1/22	0.6807106144787645	0.7336982216750554	1.3098021397001116	0.5037734861445137	ACTA1
gs_ind_0	lung_cancer	1/7	0.30447429669894116	0.48493788001995086	4.336521382702555	5.156855091429091	FGFR1
gs_ind_0	lung_non-small_cell_carcinoma	4/50	0.24529344516497498	0.4555449695920964	1.8204243574262549	2.558242440117191	DDR2;AREG;NTRK3;FGFR1
gs_ind_0	lung_squamous_cell_carcinoma	1/5	0.22843329956147843	0.4555449695920964	6.264653641207815	9.249830118303944	FGFR1
gs_ind_0	mantle_cell_lymphoma	1/4	0.1873537291581925	0.4555449695920964	8.0550621669627	13.490270534635334	ZEB1
gs_ind_0	melanoma	1/27	0.753733334617122	0.753733334617122	1.0623345286370187	0.3003396497095402	SOX10
gs_ind_0	meningioma	1/2	0.09852530756773016	0.4555449695920964	18.79751332149201	43.56214374984215	LEPR
gs_ind_0	oral_squamous_cell_carcinoma	1/2	0.09852530756773016	0.4555449695920964	18.79751332149201	43.56214374984215	GAS6
gs_ind_0	pilocytic_astrocytoma	1/1	0.050538277511961716	0.43799840510366816	56.39609236234458	168.34370383027976	FGFR1
gs_ind_0	prostate_cancer	2/17	0.21113113118199525	0.4555449695920964	3.0327743465208328	4.716800741329995	GAS6;FGF13
gs_ind_0	rhabdomyosarcoma	1/3	0.14408973603436898	0.4555449695920964	11.277797513321492	21.848691475016093	IL6
gs_ind_0	sarcoma	1/9	0.3730291384768853	0.48493788001995086	3.315745481140947	3.269652451553377	FGFR1
